Title,Type,Eps,Season,Year,Day,Timeslot,Source,Runtime,Rating,Score,Popularity,Sequel,Studio,Genres,Producers,Licensors
Ikkitousen,TV,13,Summer,2003,Wednesdays,11:30,Manga,24,R+,6.59,"98,996",FALSE,J.C.Staff,"Ecchi,SuperPower,MartialArts,School","Genco,CosmicRay,EyeMove,Bushiroad","Funimation,GeneonEntertainmentUSA"
Miss Monochrome: The Animation 2,TV,13,Summer,2015,Fridays,23:00,Original,7,G,6.59,"13,753",TRUE,"SANZIGEN,LIDENFILMS","Comedy,Music,SliceofLife","StarchildRecords,MagicCapsule",
Centaur no Nayami,TV,12,Summer,2017,Sundays,22:00,Manga,23,PG-13,6.58,"38,325",FALSE,HaolinersAnimationLeague,"SliceofLife,Comedy,Supernatural,Fantasy,Seinen","TokumaShoten,MAGES.,Crunchyroll,YomiuriTVEnterprise,KanonSound,Emon,RAY,NichiNare,TopMarshal",Funimation
Kanojo ga Flag wo Oraretara,TV,13,Spring,2014,,,Lightnovel,24,PG-13,6.58,"91,787",FALSE,HoodsEntertainment,"Comedy,Harem,Romance,School",KlockWorx,"NISAmerica,Inc."
Kuusen Madoushi Kouhosei no Kyoukan,TV,12,Summer,2015,Thursdays,0:30,Lightnovel,23,PG-13,6.58,"109,916",FALSE,Diomedea,"Action,Drama,Fantasy,Magic,School",flyingDOG,Funimation
Mobile Suit Gundam AGE,TV,49,Fall,2011,,,Original,24,PG-13,6.58,"19,940",FALSE,Sunrise,"Action,Mecha,Sci-Fi,Space","Sotsu,Lantis,MainichiBroadcastingSystem,SonyMusicEntertainment",
Softenni,TV,12,Spring,2011,,,Manga,24,R+,6.58,"17,271",FALSE,Xebec,"Comedy,Sports,Ecchi,School","GeneonUniversalEntertainment,Lantis,AT-X,KlockWorx,StudioMausu",SentaiFilmworks
Stella Jogakuin Koutou-ka C³-bu,TV,13,Summer,2013,,,Manga,24,PG-13,6.58,"39,881",FALSE,Gainax,"Military,School,Sports","PonyCanyon,TBS,RAY",SentaiFilmworks
Yoru no Yatterman,TV,12,Winter,2015,Sundays,22:00,Original,24,PG-13,6.58,"24,747",FALSE,TatsunokoProduction,"Action,Adventure,Comedy,Drama","YomiuriTelecasting,StarchildRecords,Lantis,HalfH.PStudio",Funimation
ChäoS;Child,TV,12,Winter,2017,Wednesdays,23:30,Visualnovel,23,R,6.57,"67,790",TRUE,SilverLink.,"Sci-Fi,Harem,Mystery,Psychological,Supernatural","KadokawaShoten,AT-X,MAGES.,Glovision,5pb.",Funimation
Prism Ark,TV,12,Fall,2007,,,Visualnovel,24,R+,6.57,"17,917",FALSE,FrontLine,"Action,Fantasy,Magic,Comedy,Drama","Marvelous,MediaFactory,5pb.,Pencil",
Boys Be...,TV,13,Spring,2000,Tuesdays,18:30,Manga,23,PG-13,6.56,"16,235",FALSE,HalFilmMaker,"SliceofLife,Comedy,Romance,Shounen",AudioTanaka,NozomiEntertainment
Clockwork Planet,TV,12,Spring,2017,Fridays,1:58,Lightnovel,24,PG-13,6.56,"79,167",FALSE,Xebec,"Sci-Fi,Fantasy","TBS,Kodansha,NBCUniversalEntertainmentJapan,NichiNare,GYAO!",Funimation
Jinsei,TV,13,Summer,2014,Sundays,22:00,Lightnovel,24,PG-13,6.56,"46,049",FALSE,feel.,"SliceofLife,Comedy,School","VAP,YomiuriTelecasting",Funimation
Ragnarök The Animation,TV,26,Spring,2004,Wednesdays,1:30,Game,24,PG-13,6.56,"35,391",FALSE,G&GEntertainment,"Action,Magic,Fantasy",FrontierWorks,Funimation
Bakuon!!,TV,12,Spring,2016,Tuesdays,0:00,Manga,23,PG-13,6.55,"38,071",FALSE,TMSEntertainment,"Comedy,Seinen,SliceofLife","Lantis,DAXProduction,NBCUniversalEntertainmentJapan,AkitaShoten,eBooKInitiativeJapanCO.,LTD",SentaiFilmworks
ChäoS;HEAd,TV,12,Fall,2008,,,Visualnovel,27,R,6.55,"203,088",FALSE,Madhouse,"Harem,Mystery,Psychological,Sci-Fi,Supernatural","VAP,YomiuriTelecasting,KidsStation",Funimation
Coppelion,TV,13,Fall,2013,,,Manga,24,PG-13,6.55,"84,773",FALSE,GoHands,"Action,Sci-Fi,Seinen",StarchildRecords,VizMedia
Yami Shibai 2nd Season,TV,13,Summer,2014,,,Original,4,PG-13,6.55,"22,678",TRUE,ILCA,"Dementia,Horror,Supernatural",TVTokyo,SentaiFilmworks
Brothers Conflict,TV,12,Summer,2013,,,Novel,24,PG-13,6.54,"89,062",FALSE,Brain'sBase,"Harem,Romance,Shoujo","KadokawaShoten,Movic,DAXProduction,Showgate,NBCUniversalEntertainmentJapan",Funimation
Hundred,TV,12,Spring,2016,Tuesdays,2:05,Lightnovel,24,PG-13,6.54,"131,382",FALSE,ProductionIMS,"Action,Sci-Fi,Harem,Romance,Ecchi,Mecha,School","TVTokyo,Sotsu,HalfH.PStudio,AT-X,DIVEIIEntertainment,AvexPictures,BSJapan",Funimation
Kagewani: Shou,TV,13,Spring,2016,Fridays,22:40,Original,7,R,6.54,"12,776",TRUE,Tomovies,"Mystery,Horror,Supernatural,Thriller",Directions,
Pokemon Best Wishes! Season 2: Decolora Adventure,TV,20,Spring,2013,Thursdays,19:00,Game,22,PG,6.54,"15,406",TRUE,OLM,"Action,Adventure,Comedy,Fantasy,Kids",TVTokyo,ThePokemonCompanyInternational
Shirogane no Ishi: Argevollen,TV,24,Summer,2014,,,Original,23,R,6.54,"33,722",FALSE,Xebec,"Action,Mecha","WarnerBros.,KlockWorx,Bushiroad,Showgate",SentaiFilmworks
Sister Princess,TV,26,Spring,2001,,,Lightnovel,23,PG-13,6.54,"16,117",FALSE,Zexcs,"Comedy,Drama,Harem,Romance,SliceofLife","StarchildRecords,TVTokyoMusic,GANSIS",ADVFilms
Vividred Operation,TV,12,Winter,2013,Fridays,1:30,Original,24,R+,6.54,"50,178",FALSE,A-1Pictures,"Action,Sci-Fi,Ecchi","Aniplex,MainichiBroadcastingSystem",AniplexofAmerica
Walkure Romanze,TV,12,Fall,2013,,,Visualnovel,23,R+,6.54,"68,666",FALSE,8bit,"Action,Ecchi,Romance,Harem,School,Sports","Lantis,PonyCanyon",
Yoku Wakaru Gendai Mahou,TV,12,Summer,2009,Sundays,0:00,Lightnovel,24,PG-13,6.54,"18,751",FALSE,Nomad,"Comedy,Magic","StudioJack,Shueisha",SentaiFilmworks
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,TV,12,Summer,2016,Mondays,0:30,Original,24,PG-13,6.53,"13,310",TRUE,ProductionIMS,"Sci-Fi,Comedy,Police,Mecha","Sotsu,MagicCapsule,flyingDOG,Orange,Fields",
Binzume Yousei,TV,13,Fall,2003,,,Original,13,G,6.53,"13,660",FALSE,Xebec,"Comedy,Fantasy,Magic,SliceofLife","HalFilmMaker,Genco,StarchildRecords",GeneonEntertainmentUSA
Blue Dragon,TV,51,Spring,2007,,,Game,25,PG,6.53,"27,202",FALSE,StudioPierrot,"Adventure,Comedy,Fantasy,Supernatural",PonyCanyon,VizMedia
Hacka Doll The Animation,TV,13,Fall,2015,Fridays,23:00,Other,7,PG-13,6.53,"24,641",FALSE,CreatorsinPack,"Comedy,Sci-Fi","NihonAdSystems,AT-X,KlockWorx,Trigger,DIVEIIEntertainment,GoodSmileCompany,AvexPictures,DeNA,Ichijinsha",
Happiness!,TV,12,Fall,2006,,,Visualnovel,25,PG-13,6.53,"26,553",FALSE,Artland,"Comedy,Harem,Magic,Romance,School",DelfiSound,MaidenJapan
Kagewani,TV,13,Fall,2015,Fridays,23:17,Original,7,R,6.53,"21,965",FALSE,Tomovies,"Horror,Mystery,Supernatural,Thriller",Directions,
Megami Kouhosei,TV,12,Winter,2000,Mondays,18:00,Manga,24,PG-13,6.53,"15,752",FALSE,Xebec,"Action,Mecha,Military,Sci-Fi,Space",BandaiVisual,"BandaiEntertainment,DiscotekMedia"
Sonic X,TV,78,Spring,2003,Sundays,8:30,Game,24,PG,6.53,"33,423",FALSE,TMSEntertainment,"Adventure,Comedy,Kids,Mecha,Sci-Fi,Shounen","Nonefound,addsome","4KidsEntertainment,DiscotekMedia"
Ginyuu Mokushiroku Meine Liebe,TV,13,Fall,2004,Thursdays,22:30,Visualnovel,24,PG-13,6.52,"10,024",FALSE,BeeTrain,"Fantasy,Shoujo",RondoRobe,
Hajimete no Gal,TV,10,Summer,2017,Wednesdays,23:00,Manga,23,R+,6.52,"125,985",FALSE,NAZ,"Comedy,Romance,Ecchi,School,Shounen","KadokawaShoten,AT-X,KlockWorx,Toranoana,MAGES.,Glovision,KadokawaMediaHouse,SunTV,KanetsuCo.,LTD.",Funimation
Moetan,TV,12,Summer,2007,,,Other,24,R+,6.52,"20,464",FALSE,Actas,"Comedy,Ecchi,Magic,School",Lantis,
Sengoku Collection,TV,26,Spring,2012,Fridays,1:45,Game,24,PG-13,6.52,"17,729",FALSE,Brain'sBase,"Fantasy,Parody,Samurai","TVTokyo,NihonAdSystems,ZERO-A",NozomiEntertainment
Yu☆Gi☆Oh! Zexal,TV,73,Spring,2011,,,Manga,24,PG-13,6.52,"28,290",FALSE,StudioGallop,"Action,Fantasy,Game,Shounen","TVTokyo,Marvelous,NihonAdSystems,DigitalWorks","Konami,4KidsEntertainment"
Frame Arms Girl,TV,12,Spring,2017,Tuesdays,1:05,Other,23,PG-13,6.51,"18,121",FALSE,"Zexcs,StudioA-CAT","Action,Sci-Fi,SliceofLife,Mecha","FrontierWorks,PonyCanyon,NipponColumbia,BandaiNamcoGames,Kotobukiya",SentaiFilmworks
Kiniro no Corda: Blue♪Sky,TV,12,Spring,2014,,,Visualnovel,23,PG-13,6.51,"17,887",FALSE,TYOAnimations,"Harem,Music,School,Shoujo",Koei,
Oneechan ga Kita,TV,12,Winter,2014,,,4-komamanga,3,PG-13,6.51,"56,390",FALSE,C2C,"Comedy,SliceofLife","Takeshobo,StudioCHANT",
Venus Versus Virus,TV,12,Winter,2007,Fridays,1:55,Manga,24,PG-13,6.51,"22,518",FALSE,StudioHibari,"Drama,Romance,Supernatural","TBS,VenusVangard,HalfH.PStudio,BS-i","ADVFilms,Funimation"
Code-E,TV,12,Summer,2007,,,Original,24,G,6.5,"13,287",FALSE,StudioDeen,"Comedy,Romance,School,Sci-Fi,SliceofLife",NagoyaTVHousou,
Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,TV,12,Spring,2014,,,Game,24,PG-13,6.5,"42,939",FALSE,StudioGokumi,Fantasy,"Sotsu,PonyCanyon",SentaiFilmworks
Genei wo Kakeru Taiyou,TV,13,Summer,2013,Saturdays,23:30,Original,24,R,6.5,"37,224",FALSE,AIC,Magic,"Aniplex,NihonAdSystems,Bushiroad,GoodSmileCompany,AsahiBroadcasting",AniplexofAmerica
Saint Seiya Omega,TV,97,Spring,2012,,,Unknown,23,PG-13,6.5,"26,493",TRUE,ToeiAnimation,"Action,Adventure,Fantasy,Shounen","Dentsu,TVAsahi",
ClassicaLoid,TV,25,Fall,2016,Saturdays,17:30,Original,24,PG-13,6.5,"16,649",FALSE,Sunrise,"Music,Comedy","NHK,BandaiNamcoPictures",SentaiFilmworks
Magikano,TV,13,Winter,2006,,,Manga,24,PG-13,6.49,"24,707",FALSE,TokyoKids,"Comedy,Fantasy,Harem,Magic,Romance,Shounen","Lantis,DAXProduction","ADVFilms,Funimation"
Miss Monochrome: The Animation,TV,13,Fall,2013,,,Original,4,G,6.49,"33,970",FALSE,"SANZIGEN,LIDENFILMS","Comedy,Music,SliceofLife","TVTokyo,StarchildRecords",
Captain Earth,TV,25,Spring,2014,Sundays,1:58,Original,24,PG-13,6.48,"48,019",FALSE,Bones,"Action,Mecha,Romance,Sci-Fi,Space","AvexEntertainment,Dentsu,Shochiku,MainichiBroadcastingSystem,BandaiNamcoEntertainment,GoodSmileCompany,A-Sketch",SentaiFilmworks
Galilei Donna,TV,11,Fall,2013,Fridays,0:50,Original,24,R,6.48,"42,322",FALSE,A-1Pictures,"Action,Sci-Fi,Adventure","Aniplex,Dentsu,FujiTV,KyorakuIndustrialHoldings",DiscotekMedia
Kiitarou Shounen no Youkai Enikki,TV,12,Fall,2016,Wednesdays,22:33,Webmanga,4,PG-13,6.48,"16,969",FALSE,CreatorsinPack,"Comedy,Supernatural","Nonefound,addsome",
X-Men,TV,12,Spring,2011,,,Other,23,PG-13,6.48,"17,149",FALSE,Madhouse,"Action,Drama,SuperPower","SonyPicturesEntertainment,AtelierMusa",MarvelEntertainment
Ayakashi,TV,12,Winter,2008,Wednesdays,11:00,Visualnovel,23,R+,6.47,"22,385",FALSE,TokyoKids,"Action,Sci-Fi,Horror,Fantasy","MediaFactory,AT-X,EnokiFilms,5pb.",
Bakugan Battle Brawlers: New Vestroia,TV,52,Spring,2009,,,Original,24,PG,6.47,"19,676",TRUE,TMSEntertainment,"Game,Adventure,Fantasy,Shounen",Nelvana,
Phantasy Star Online 2 The Animation,TV,12,Winter,2016,Fridays,1:46,Game,24,PG-13,6.47,"40,050",FALSE,TelecomAnimationFilm,"Action,Game,Sci-Fi,School","TBS,Sega",SentaiFilmworks
The SoulTaker: Tamashii-gari,TV,13,Spring,2001,,,Original,25,PG-13,6.47,"17,470",FALSE,TatsunokoProduction,"Demons,Horror,Supernatural","WOWOW,PioneerLDC,ToshibaEntertainment,ToshibaDigitalFrontiers",GeneonEntertainmentUSA
Queen's Blade: Rebellion,TV,12,Spring,2012,,,Other,24,R+,6.46,"24,935",TRUE,Arms,"Action,Adventure,Ecchi,Fantasy","Genco,MediaFactory,AT-X,HobbyJapan","SentaiFilmworks,NYAVPost"
Senran Kagura,TV,12,Winter,2013,Sundays,20:30,Game,24,PG-13,6.46,"67,498",FALSE,Artland,"Action,Comedy,Ecchi,School","Genco,Lantis,MediaFactory,AT-X,MarvelousAQL,Showgate,SenranKaguraPartners",Funimation
Vatican Kiseki Chousakan,TV,12,Summer,2017,Fridays,22:30,Novel,24,R,6.46,"28,522",FALSE,J.C.Staff,"Mystery,Supernatural,Drama","WOWOW,Lantis,MediaFactory,KadokawaShoten,Movic,KBS,KlockWorx,KadokawaMediaHouse,KadokawaDaieiStudio",SentaiFilmworks
HaruChika: Haruta to Chika wa Seishun suru,TV,12,Winter,2016,Thursdays,1:35,Novel,24,PG-13,6.45,"58,517",FALSE,P.A.Works,"Music,SliceofLife,Mystery,Romance,School","Lantis,Glovision",Funimation
Rail Wars!,TV,12,Summer,2014,,,Lightnovel,24,R+,6.45,"100,645",FALSE,Passione,"Action,Harem,Police,Ecchi","Lantis,PonyCanyon,TBS",SentaiFilmworks
Xenosaga The Animation,TV,12,Winter,2005,Thursdays,2:42,Game,23,PG-13,6.45,"14,783",FALSE,ToeiAnimation,"Action,Mecha,Sci-Fi,Shounen,Space",HappinetPictures,"ADVFilms,Funimation"
Demashita! Powerpuff Girls Z,TV,52,Summer,2006,Saturdays,7:00,Other,25,PG,6.44,"15,845",FALSE,ToeiAnimation,"Action,Comedy,Magic,School,Sci-Fi,Shoujo,SliceofLife,SuperPower","TVTokyo,Aniplex,SonyMusicEntertainment",
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",TV,24,Spring,2016,Saturdays,17:30,Game,24,PG-13,6.44,"71,245",FALSE,A-1Pictures,"Mystery,Comedy,Police,Drama","Aniplex,YomiuriTelecasting,Capcom,TrinitySound",
Okusama wa Joshikousei (TV),TV,13,Summer,2005,,,Manga,24,PG-13,6.44,"15,872",FALSE,Madhouse,"SliceofLife,Comedy,Romance,Drama","Nonefound,addsome",
Ookamikakushi,TV,12,Winter,2010,Fridays,1:59,Visualnovel,24,PG-13,6.44,"55,301",FALSE,AIC,"Action,Mystery,Horror,Supernatural","TBS,flyingDOG",SentaiFilmworks
Juuou Mujin no Fafnir,TV,12,Winter,2015,Fridays,2:16,Lightnovel,24,PG-13,6.43,"76,238",FALSE,Diomedea,"Fantasy,Harem,Romance,School","TBS,Kodansha,DAXProduction,NipponColumbia,Daiichikosho,RAY,Nichion,NichiNare",
Masou Gakuen HxH,TV,12,Summer,2016,Wednesdays,0:30,Lightnovel,24,R+,6.43,"100,134",FALSE,ProductionIMS,"Action,Sci-Fi,Harem,Comedy,Romance,Ecchi,Fantasy,School","KadokawaShoten,AT-X,DAXProduction,KBS,KlockWorx,flyingDOG,KadokawaMediaHouse,SunTV,TVSaitama,ChibaTV",Funimation
Popotan,TV,12,Spring,2003,,,Visualnovel,24,R+,6.43,"16,670",FALSE,Shaft,"Comedy,Drama,Ecchi,Supernatural",BandaiVisual,"SentaiFilmworks,GeneonEntertainmentUSA"
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",TV,12,Winter,2014,,,Manga,23,R+,6.43,"89,207",FALSE,ProjectNo.9,"Comedy,Ecchi,Romance,Shounen,Supernatural","Lantis,MagicCapsule",DiscotekMedia
11eyes,TV,12,Fall,2009,,,Visualnovel,25,R,6.42,"153,767",FALSE,DogaKobo,"Action,Ecchi,SuperPower,Supernatural","Marvelous,PonyCanyon,feng",SentaiFilmworks
Bubuki Buranki,TV,12,Winter,2016,Saturdays,22:00,Original,24,PG-13,6.42,"53,238",FALSE,SANZIGEN,"Action,Sci-Fi,Drama,Mecha","Dentsu,AT-X,UltraSuperPictures,SonyMusicCommunications,Bushiroad,Sammy,KadokawaMedia(Taiwan),Tose",
Himawari!,TV,13,Spring,2006,,,Original,24,PG-13,6.42,"17,148",FALSE,Arms,"Adventure,Comedy,MartialArts","Genco,StarchildRecords,TohokushinshaFilmCorporation",MaidenJapan
Triage X,TV,10,Spring,2015,Thursdays,1:05,Manga,23,R+,6.42,"73,803",FALSE,Xebec,"Action,Adventure,Ecchi,Shounen","DAXProduction,NipponColumbia",SentaiFilmworks
Arcana Famiglia,TV,12,Summer,2012,,,Visualnovel,24,PG-13,6.41,"123,365",FALSE,J.C.Staff,"Action,Harem,Romance,Shoujo","FrontierWorks,Movic,WarnerBros.,Showgate",SentaiFilmworks
Boukyaku no Senritsu,TV,24,Spring,2004,Wednesdays,2:54,Manga,23,PG-13,6.41,"13,298",FALSE,"Gainax,J.C.Staff","Adventure,Fantasy,Horror,Mecha,Psychological,Sci-Fi,Shounen,Space,Supernatural","KadokawaShoten,TBS,KENMedia",GeneonEntertainmentUSA
Shoujo-tachi wa Kouya wo Mezasu,TV,12,Winter,2016,Thursdays,22:30,Visualnovel,24,PG-13,6.41,"71,767",FALSE,"BarnumStudio,ProjectNo.9",School,"Sotsu,Lantis,MagicCapsule,WarnerBros.,KlockWorx,Cospa,ASCIIMediaWorks",SentaiFilmworks
18if,TV,13,Summer,2017,Fridays,22:00,Game,23,R,6.4,"26,658",FALSE,Gonzo,"Mystery,Supernatural","Sotsu,DLE,BSFuji,TokyoMX,Mobcast,RAY",Funimation
Togainu no Chi,TV,12,Fall,2010,,,Visualnovel,24,R,6.4,"59,192",FALSE,A-1Pictures,"Action,Sci-Fi,ShounenAi","Aniplex,PictureMagic,Lantis,MainichiBroadcastingSystem,Movic,Nitroplus",AniplexofAmerica
Zettai Bouei Leviathan,TV,13,Spring,2013,,,Game,20,PG-13,6.4,"20,287",FALSE,Gonzo,"Fantasy,Magic,Comedy","TVTokyo,ZERO-A",SentaiFilmworks
Gakuen Handsome,TV,12,Fall,2016,Tuesdays,1:00,Game,3,PG-13,6.39,"15,585",FALSE,TeamYokkyuFuman,"Comedy,Parody,School,ShounenAi","Nonefound,addsome",
Green Green,TV,12,Summer,2003,,,Visualnovel,24,R+,6.39,"87,571",FALSE,StudioMatrix,"Comedy,Ecchi,Romance,School,SliceofLife","PonyCanyon,Memory-Tech,StudioJack",MediaBlasters
Hidan no Aria AA,TV,12,Fall,2015,Tuesdays,23:00,Manga,23,PG-13,6.39,"50,202",FALSE,DogaKobo,"Action,School,ShoujoAi","flyingDOG,Fujishouji",Funimation
Busou Shinki,TV,12,Fall,2012,Fridays,1:55,Other,24,PG-13,6.38,"27,317",FALSE,8bit,"Action,Sci-Fi,SliceofLife,Mecha","Nonefound,addsome",SentaiFilmworks
Jikan no Shihaisha,TV,13,Summer,2017,Saturdays,0:30,Manga,24,PG-13,6.38,"38,938",FALSE,ProjectNo.9,"Supernatural,Shounen","Lantis,NBCUniversalEntertainmentJapan",Funimation
Meganebu!,TV,12,Fall,2013,,,Other,23,PG-13,6.38,"24,188",FALSE,StudioDeen,"Comedy,School,SliceofLife",TOHOanimation,SentaiFilmworks
Sekkou Boys,TV,12,Winter,2016,Fridays,23:09,Original,7,PG-13,6.38,"32,262",FALSE,LIDENFILMS,"Music,Comedy","KadokawaPicturesJapan,UltraSuperPictures",
Shukufuku no Campanella,TV,12,Summer,2010,,,Visualnovel,24,R+,6.38,"21,975",FALSE,AIC,"Adventure,Fantasy,Harem,Magic",DelfiSound,NozomiEntertainment
Chitose Get You!!,TV,26,Summer,2012,,,4-komamanga,3,PG-13,6.37,"14,284",FALSE,SilverLink.,"Comedy,Romance,School,Seinen,SliceofLife","AT-X,Takeshobo,DreamCreation",
Bakugan Battle Brawlers,TV,52,Spring,2007,Thursdays,17:30,Original,24,PG,6.36,"33,883",FALSE,TMSEntertainment,"Action,Game,Fantasy",Nelvana,WarnerBros.
Kuma Miko,TV,12,Spring,2016,Sundays,23:30,Manga,24,PG-13,6.36,"50,456",FALSE,"KinemaCitrus,EMT²","SliceofLife,Comedy,Seinen","AT-X,SonyMusicCommunications",Funimation
Shin Strange+,TV,12,Summer,2014,,,Manga,3,PG-13,6.36,"10,269",TRUE,Seven,"SliceofLife,Comedy,Shoujo",DreamCreation,
009-1,TV,12,Fall,2006,Fridays,1:25,Manga,25,R,6.35,"12,448",FALSE,IshimoriEntertainment,"Action,Mecha,Sci-Fi,Seinen","Aniplex,TBS,SonyMusicEntertainment","ADVFilms,Funimation"
Akikan!,TV,12,Winter,2009,,,Lightnovel,23,PG-13,6.35,"82,890",FALSE,Brain'sBase,"Comedy,Ecchi,Fantasy,Romance",HalfH.PStudio,SentaiFilmworks
Amnesia,TV,12,Winter,2013,,,Visualnovel,23,PG-13,6.35,"158,941",FALSE,Brain'sBase,"Harem,Mystery,Romance,Fantasy,Josei","GeneonUniversalEntertainment,FrontierWorks,Movic,AT-X,DAXProduction,Showgate",SentaiFilmworks
ēlDLIVE,TV,12,Winter,2017,Sundays,22:00,Manga,24,PG-13,6.35,"30,058",FALSE,StudioPierrot,"Action,Sci-Fi,Space","YomiuriTelecasting,d-rights,HalfH.PStudio,Shueisha,TokumaJapanCommunications,TencentJapan",Funimation
Konbini Kareshi,TV,12,Summer,2017,Fridays,1:58,Original,24,PG-13,6.35,"31,006",FALSE,StudioPierrot,"SliceofLife,Romance","VAP,Dentsu,TBS,chara-ani.com,PierrotPlus,Being,Gzbrain,CocoroFree,ToshoPrinting",Funimation
Maken-Ki! Two,TV,10,Winter,2014,,,Manga,24,R+,6.34,"63,987",TRUE,Xebec,"Action,Harem,SuperPower,Ecchi,MartialArts,School","Nonefound,addsome",Funimation
Seiren,TV,12,Winter,2017,Fridays,2:28,Original,24,PG-13,6.34,"88,475",FALSE,"StudioGokumi,AXsiZ","Romance,School","PonyCanyon,TBS,DAXProduction,PonyCanyonEnterprise,StardustPromotion,GYAO!",
Chuu Bra!!,TV,12,Winter,2010,Mondays,23:30,Manga,24,PG-13,6.32,"35,644",FALSE,Zexcs,"Comedy,Ecchi,School",GANSIS,
Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,TV,13,Spring,2007,,,Visualnovel,25,PG-13,6.32,"14,229",FALSE,Artland,"Harem,Romance,School","Nonefound,addsome",
Photokano,TV,13,Spring,2013,,,Visualnovel,23,PG-13,6.32,"62,253",FALSE,Madhouse,"Ecchi,Romance,School","TBS,Enterbrain,BS-TBS,RAY",SentaiFilmworks
Valkyrie Drive: Mermaid,TV,12,Fall,2015,Saturdays,23:30,Original,24,R+,6.32,"59,892",FALSE,Arms,"Action,Ecchi,Fantasy,ShoujoAi",Genco,Funimation
Blade,TV,12,Summer,2011,,,Other,24,R,6.31,"16,049",FALSE,Madhouse,"Action,Drama,Horror,Vampire","Nonefound,addsome",MarvelEntertainment
Manyuu Hikenchou,TV,12,Summer,2011,Mondays,1:00,Manga,24,R+,6.31,"38,963",FALSE,HoodsEntertainment,"Action,Comedy,Ecchi,Samurai","TVTokyo,Lantis,Enterbrain,Memory-Tech,HappinetPictures",
Warau Salesman New,TV,12,Spring,2017,Mondays,23:00,Manga,23,PG-13,6.31,"10,481",TRUE,Shin-EiAnimation,"Comedy,Drama,Seinen","TMSEntertainment,NipponColumbia,ShogakukanMusic&DigitalEntertainment",
Haiyoru! Nyaruani: Remember My Love(craft-sensei),TV,11,Winter,2011,,,Lightnovel,4,PG-13,6.3,"19,905",FALSE,DLE,"Comedy,Sci-Fi",SoftBankCreativeCorp.,
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,TV,12,Winter,2011,Sundays,0:30,Manga,23,PG-13,6.3,"57,617",FALSE,Zexcs,"Harem,Comedy,Romance,Ecchi",StarchildRecords,
Queen's Blade: Rurou no Senshi,TV,12,Spring,2009,,,Other,24,R+,6.3,"58,056",FALSE,Arms,"Action,Adventure,Ecchi,Fantasy","Genco,MediaFactory,AT-X,MagicCapsule,HobbyJapan,Toranoana",MediaBlasters
Tales of Eternia The Animation,TV,13,Winter,2001,Mondays,18:30,Game,22,PG-13,6.3,"12,630",FALSE,"ProductionI.G,Xebec","Adventure,Comedy,Fantasy,Romance,Shounen","Nonefound,addsome",MediaBlasters
Ai Tenchi Muyou!,TV,50,Fall,2014,,,Original,4,PG-13,6.29,"18,283",FALSE,AICPlus+,"Comedy,Sci-Fi,Shounen","VAP,AIC",
Bakugan Battle Brawlers: Gundalian Invaders,TV,39,Spring,2010,,,Original,24,G,6.29,"14,810",TRUE,TMSEntertainment,"Action,Adventure,Fantasy,Game,Shounen",Sega,Nelvana
DRAMAtical Murder,TV,12,Summer,2014,,,Visualnovel,24,PG-13,6.29,"94,418",FALSE,NAZ,"Action,Sci-Fi,SuperPower,Psychological","AvexEntertainment,Nitroplus,DIVEIIEntertainment",SentaiFilmworks
Gokujo.: Gokurakuin Joshikou Ryou Monogatari,TV,12,Winter,2012,Tuesdays,Unknown,Manga,6,R+,6.29,"19,581",FALSE,LMD,"Comedy,Ecchi,School,Seinen,ShoujoAi","Lantis,Cammot",
Komori-san wa Kotowarenai!,TV,12,Fall,2015,Sundays,22:27,4-komamanga,2,PG-13,6.29,"29,792",FALSE,Artland,"SliceofLife,Comedy,School","Genco,DAXProduction,bilibili",
Yami Shibai 3rd Season,TV,13,Winter,2016,Mondays,2:35,Original,4,PG-13,6.29,"15,590",TRUE,ILCA,"Dementia,Horror,Supernatural",TVTokyo,
Final Fantasy: Unlimited,TV,25,Fall,2001,Tuesdays,18:30,Game,24,PG-13,6.28,"27,311",FALSE,Gonzo,"Action,Adventure,Fantasy,Sci-Fi,Shounen","TVTokyo,Dentsu,TVTokyoMusic",ADVFilms
"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",TV,24,Fall,2016,Tuesdays,1:05,Original,23,PG-13,6.28,"69,990",FALSE,"TMSEntertainment,Shin-EiAnimation",Mystery,"BandaiVisual,YomiuriTelecasting,Lantis,AsmikAceEntertainment,EastJapanMarketing&Communications,Sumitomo",Funimation
W: Wish,TV,13,Fall,2004,,,Visualnovel,12,PG-13,6.28,"11,304",FALSE,"TrinetEntertainment,PictureMagic","Drama,Harem,Romance,School,SliceofLife","Nonefound,addsome",
Kenzen Robo Daimidaler,TV,12,Spring,2014,,,Manga,24,R+,6.27,"39,715",FALSE,TNK,"Ecchi,Comedy,Mecha,Seinen","Genco,Lantis,AT-X,Showgate",Funimation
